event_time_ms,receive_time_ms,latency_ms,transaction_time_ms,update_id,symbol,bid_price,bid_qty,ask_price,ask_qty
1787584345822,1787584346102,280,1787584345822,11375708530108,ETHUSDT,2516.95,18.095,2516.96,364.707
1787584345822,1787584346102,280,1787584345822,11375708530110,ETHUSDT,2516.95,18.829,2516.96,364.707
1787584345822,1787584346102,280,1787584345822,11375708530126,ETHUSDT,2516.95,18.829,2516.96,364.939
1787584345822,1787584346102,280,1787584345822,11375708530127,ETHUSDT,2516.95,18.829,2516.96,368.514
1787584345822,1787584346102,280,1787584345822,11375708530129,ETHUSDT,2516.95,18.829,2516.96,368.932
1787584345822,1787584346102,280,1787584345822,11375708530131,ETHUSDT,2516.95,18.829,2516.96,369.350
1787584345822,1787584346102,280,1787584345822,11375708530137,ETHUSDT,2516.95,18.829,2516.96,369.717
1787584345822,1787584346102,280,1787584345822,11375708530143,ETHUSDT,2516.95,22.029,2516.96,369.717
1787584345822,1787584346102,280,1787584345822,11375708530144,ETHUSDT,2516.95,22.029,2516.96,370.135
1787584345822,1787584346102,280,1787584345822,11375708530145,ETHUSDT,2516.95,22.029,2516.96,373.710
1787584345822,1787584346102,280,1787584345822,11375708530148,ETHUSDT,2516.95,22.029,2516.96,377.285
1787584345822,1787584346102,280,1787584345822,11375708530150,ETHUSDT,2516.95,22.029,2516.96,377.703
1787584345822,1787584346102,280,1787584345822,11375708530153,ETHUSDT,2516.95,22.029,2516.96,378.070
1787584345822,1787584346106,284,1787584345822,11375708530154,ETHUSDT,2516.95,22.029,2516.96,378.488
1787584345822,1787584346106,284,1787584345822,11375708530157,ETHUSDT,2516.95,22.029,2516.96,379.688
1787584345822,1787584346106,284,1787584345822,11375708530169,ETHUSDT,2516.95,22.029,2516.96,379.737
1787584345822,1787584346106,284,1787584345822,11375708530174,ETHUSDT,2516.95,22.029,2516.96,383.312
1787584345822,1787584346106,284,1787584345822,11375708530178,ETHUSDT,2516.95,22.029,2516.96,396.923
1787584345822,1787584346106,284,1787584345822,11375708530181,ETHUSDT,2516.95,22.029,2516.96,397.341
1787584345822,1787584346106,284,1787584345822,11375708530183,ETHUSDT,2516.95,22.029,2516.96,400.916
1787584345822,1787584346106,284,1787584345822,11375708530187,ETHUSDT,2516.95,22.029,2516.96,404.491
1787584345822,1787584346106,284,1787584345822,11375708530194,ETHUSDT,2516.95,22.029,2516.96,404.909
1787584345822,1787584346106,284,1787584345822,11375708530198,ETHUSDT,2516.95,22.029,2516.96,408.484
1787584345822,1787584346106,284,1787584345822,11375708530199,ETHUSDT,2516.95,22.029,2516.96,412.059
1787584345822,1787584346107,285,1787584345822,11375708530206,ETHUSDT,2516.95,22.020,2516.96,412.059
1787584345822,1787584346107,285,1787584345822,11375708530212,ETHUSDT,2516.95,22.020,2516.96,420.059
1787584345822,1787584346107,285,1787584345822,11375708530218,ETHUSDT,2516.95,22.020,2516.96,420.068
1787584345822,1787584346107,285,1787584345822,11375708530219,ETHUSDT,2516.95,18.820,2516.96,420.068
1787584345822,1787584346107,285,1787584345822,11375708530235,ETHUSDT,2516.95,18.820,2516.96,437.119
1787584345822,1787584346107,285,1787584345822,11375708530262,ETHUSDT,2516.95,18.820,2516.96,442.285
1787584345822,1787584346107,285,1787584345822,11375708530275,ETHUSDT,2516.95,18.820,2516.96,449.285
1787584345822,1787584346107,285,1787584345822,11375708530287,ETHUSDT,2516.95,18.820,2516.96,452.380
1787584345822,1787584346107,285,1787584345822,11375708530296,ETHUSDT,2516.95,18.820,2516.96,455.475
1787584345822,1787584346107,285,1787584345822,11375708530309,ETHUSDT,2516.95,18.820,2516.96,458.570
1787584345822,1787584346107,285,1787584345822,11375708530329,ETHUSDT,2516.95,18.820,2516.96,465.147
1787584345822,1787584346107,285,1787584345822,11375708530338,ETHUSDT,2516.95,18.820,2516.96,468.242
1787584345822,1787584346107,285,1787584345822,11375708530340,ETHUSDT,2516.95,18.820,2516.96,471.337
1787584345822,1787584346107,285,1787584345822,11375708530341,ETHUSDT,2516.95,18.820,2516.96,474.432
1787584345822,1787584346108,286,1787584345822,11375708530379,ETHUSDT,2516.95,18.820,2516.96,477.845
1787584345823,1787584346151,328,1787584345822,11375708530404,ETHUSDT,2516.95,18.820,2516.96,484.845
1787584345823,1787584346151,328,1787584345822,11375708530405,ETHUSDT,2516.95,18.820,2516.96,487.201
1787584345823,1787584346151,328,1787584345822,11375708530456,ETHUSDT,2516.95,18.820,2516.96,486.834
1787584345823,1787584346151,328,1787584345822,11375708530464,ETHUSDT,2516.95,18.820,2516.96,473.223
1787584345823,1787584346152,329,1787584345822,11375708530499,ETHUSDT,2516.95,18.820,2516.96,480.223
1787584345823,1787584346152,329,1787584345823,11375708530502,ETHUSDT,2516.95,12.630,2516.96,480.223
1787584345823,1787584346152,329,1787584345823,11375708530514,ETHUSDT,2516.95,12.630,2516.96,479.856
1787584345823,1787584346152,329,1787584345823,11375708530522,ETHUSDT,2516.95,12.630,2516.96,479.489
1787584345823,1787584346152,329,1787584345823,11375708530523,ETHUSDT,2516.95,12.630,2516.96,479.122
1787584345823,1787584346152,329,1787584345823,11375708530538,ETHUSDT,2516.95,12.630,2516.96,476.027
1787584345823,1787584346152,329,1787584345823,11375708530550,ETHUSDT,2516.95,12.630,2516.96,467.965
1787584345823,1787584346152,329,1787584345823,11375708530557,ETHUSDT,2516.95,11.896,2516.96,467.965
1787584345823,1787584346152,329,1787584345823,11375708530558,ETHUSDT,2516.95,11.896,2516.96,453.940
1787584345823,1787584346152,329,1787584345823,11375708530560,ETHUSDT,2516.95,11.896,2516.96,439.478
1787584345823,1787584346152,329,1787584345823,11375708530570,ETHUSDT,2516.95,11.896,2516.96,425.867
1787584345823,1787584346152,329,1787584345823,11375708530572,ETHUSDT,2516.95,11.896,2516.96,412.256
1787584345823,1787584346152,329,1787584345823,11375708530573,ETHUSDT,2516.95,11.896,2516.96,411.889
1787584345823,1787584346153,330,1787584345823,11375708530581,ETHUSDT,2516.95,11.896,2516.96,411.471
1787584345823,1787584346153,330,1787584345823,11375708530593,ETHUSDT,2516.95,11.896,2516.96,397.860
1787584345823,1787584346153,330,1787584345823,11375708530594,ETHUSDT,2516.95,11.896,2516.96,394.285
1787584345823,1787584346153,330,1787584345823,11375708530599,ETHUSDT,2516.95,11.896,2516.96,393.867
1787584345823,1787584346153,330,1787584345823,11375708530604,ETHUSDT,2516.95,11.896,2516.96,391.385
1787584345823,1787584346153,330,1787584345823,11375708530608,ETHUSDT,2516.95,11.896,2516.96,387.810
1787584345823,1787584346153,330,1787584345823,11375708530611,ETHUSDT,2516.95,11.896,2516.96,384.715
1787584345823,1787584346153,330,1787584345823,11375708530613,ETHUSDT,2516.95,11.896,2516.96,382.229
1787584345823,1787584346153,330,1787584345823,11375708530617,ETHUSDT,2516.95,11.896,2516.96,381.862
1787584345823,1787584346153,330,1787584345823,11375708530629,ETHUSDT,2516.95,9.811,2516.96,381.862
1787584345823,1787584346153,330,1787584345823,11375708530631,ETHUSDT,2516.95,9.811,2516.96,378.287
1787584345823,1787584346153,330,1787584345823,11375708530633,ETHUSDT,2516.95,9.811,2516.96,377.869
1787584345823,1787584346153,330,1787584345823,11375708530635,ETHUSDT,2516.95,9.811,2516.96,374.294
1787584345823,1787584346153,330,1787584345823,11375708530636,ETHUSDT,2516.95,9.811,2516.96,360.683
1787584345823,1787584346153,330,1787584345823,11375708530638,ETHUSDT,2516.95,9.811,2516.96,353.535
1787584345823,1787584346154,331,1787584345823,11375708530645,ETHUSDT,2516.95,9.811,2516.96,353.117
1787584345823,1787584346154,331,1787584345823,11375708530647,ETHUSDT,2516.95,9.811,2516.96,350.022
1787584345823,1787584346154,331,1787584345823,11375708530650,ETHUSDT,2516.95,7.467,2516.96,350.022
1787584345823,1787584346154,331,1787584345823,11375708530651,ETHUSDT,2516.95,7.467,2516.96,347.537
1787584345823,1787584346154,331,1787584345823,11375708530661,ETHUSDT,2516.95,7.467,2516.96,347.119
1787584345823,1787584346154,331,1787584345823,11375708530662,ETHUSDT,2516.95,7.467,2516.96,344.638
1787584345823,1787584346154,331,1787584345823,11375708530666,ETHUSDT,2516.95,7.467,2516.96,341.063
1787584345823,1787584346154,331,1787584345823,11375708530667,ETHUSDT,2516.95,7.467,2516.96,340.645
1787584345823,1787584346154,331,1787584345823,11375708530668,ETHUSDT,2516.95,7.467,2516.96,337.070
1787584345823,1787584346306,483,1787584345823,11375708530671,ETHUSDT,2516.95,7.467,2516.96,336.703
1787584345823,1787584346306,483,1787584345823,11375708530673,ETHUSDT,2516.95,5.280,2516.96,336.703
1787584345823,1787584346306,483,1787584345823,11375708530677,ETHUSDT,2516.95,5.280,2516.96,336.733
1787584345823,1787584346307,484,1787584345823,11375708530680,ETHUSDT,2516.95,2.806,2516.96,336.733
1787584345823,1787584346307,484,1787584345823,11375708530689,ETHUSDT,2516.95,2.806,2516.96,336.315
1787584345823,1787584346307,484,1787584345823,11375708530698,ETHUSDT,2516.95,2.806,2516.96,319.825
1787584345823,1787584346307,484,1787584345823,11375708530702,ETHUSDT,2516.95,2.806,2516.96,317.846
1787584345823,1787584346307,484,1787584345823,11375708530705,ETHUSDT,2516.95,2.806,2516.96,315.358
1787584345823,1787584346308,485,1787584345823,11375708530707,ETHUSDT,2516.95,2.806,2516.96,321.108
1787584345823,1787584346308,485,1787584345823,11375708530711,ETHUSDT,2516.95,2.806,2516.96,318.013
1787584345823,1787584346308,485,1787584345823,11375708530714,ETHUSDT,2516.95,2.806,2516.96,304.402
1787584345823,1787584346308,485,1787584345823,11375708530716,ETHUSDT,2516.95,2.806,2516.96,304.382
1787584345823,1787584346308,485,1787584345823,11375708530717,ETHUSDT,2516.95,2.806,2516.96,302.666
1787584345823,1787584346308,485,1787584345823,11375708530729,ETHUSDT,2516.95,2.806,2516.96,299.253
1787584345823,1787584346308,485,1787584345823,11375708530733,ETHUSDT,2516.95,2.806,2516.96,295.678
1787584345823,1787584346308,485,1787584345823,11375708530742,ETHUSDT,2516.95,2.806,2516.96,293.191
1787584345823,1787584346308,485,1787584345823,11375708530746,ETHUSDT,2516.95,2.814,2516.96,293.191
1787584345823,1787584346309,486,1787584345823,11375708530748,ETHUSDT,2516.95,0.546,2516.96,293.191
1787584345823,1787584346309,486,1787584345823,11375708530753,ETHUSDT,2516.95,0.546,2516.96,290.096
1787584345823,1787584346309,486,1787584345823,11375708530776,ETHUSDT,2516.95,0.546,2516.96,287.001
1787584345823,1787584346309,486,1787584345823,11375708530781,ETHUSDT,2516.95,0.546,2516.96,284.517
1787584345823,1787584346309,486,1787584345823,11375708530785,ETHUSDT,2516.95,0.546,2516.96,284.525
1787584345823,1787584346309,486,1787584345823,11375708530790,ETHUSDT,2516.95,0.546,2516.96,281.430
1787584345823,1787584346309,486,1787584345823,11375708530791,ETHUSDT,2516.95,0.546,2516.96,278.335
1787584345823,1787584346309,486,1787584345823,11375708530793,ETHUSDT,2516.95,0.538,2516.96,278.335
1787584345824,1787584346309,485,1787584345823,11375708530822,ETHUSDT,2516.95,0.538,2516.96,264.724
1787584345824,1787584346309,485,1787584345823,11375708530866,ETHUSDT,2516.95,0.538,2516.96,261.629
1787584345824,1787584346309,485,1787584345824,11375708530925,ETHUSDT,2516.95,0.538,2516.96,275.240
1787584345824,1787584346309,485,1787584345824,11375708530940,ETHUSDT,2516.95,0.538,2516.96,274.822
1787584345824,1787584346309,485,1787584345824,11375708530973,ETHUSDT,2516.95,0.538,2516.96,271.247
1787584345824,1787584346310,486,1787584345824,11375708530988,ETHUSDT,2516.95,0.538,2516.96,270.880
1787584345824,1787584346310,486,1787584345824,11375708531016,ETHUSDT,2516.95,0.538,2516.96,263.938
1787584345824,1787584346310,486,1787584345824,11375708531041,ETHUSDT,2516.95,0.738,2516.96,263.938
1787584345824,1787584346310,486,1787584345824,11375708531081,ETHUSDT,2516.95,0.738,2516.96,256.938
1787584345824,1787584346310,486,1787584345824,11375708531082,ETHUSDT,2516.95,0.738,2516.96,249.938
1787584345824,1787584346310,486,1787584345824,11375708531093,ETHUSDT,2516.95,0.738,2516.96,243.361
1787584345824,1787584346310,486,1787584345824,11375708531095,ETHUSDT,2516.95,0.738,2516.96,237.611
1787584345824,1787584346310,486,1787584345824,11375708531096,ETHUSDT,2516.95,0.738,2516.96,230.611
1787584345824,1787584346310,486,1787584345824,11375708531120,ETHUSDT,2516.95,0.738,2516.96,223.611
1787584345824,1787584346310,486,1787584345824,11375708531135,ETHUSDT,2516.95,0.738,2516.96,223.379
1787584345824,1787584346310,486,1787584345824,11375708531145,ETHUSDT,2516.95,0.738,2516.96,218.421
1787584345824,1787584346310,486,1787584345824,11375708531175,ETHUSDT,2516.95,0.738,2516.96,211.421
1787584345825,1787584346310,485,1787584345824,11375708531225,ETHUSDT,2516.95,0.738,2516.96,218.380
1787584345825,1787584346310,485,1787584345825,11375708531230,ETHUSDT,2516.95,0.738,2516.96,225.380
1787584345825,1787584346311,486,1787584345825,11375708531234,ETHUSDT,2516.95,0.738,2516.96,230.311
1787584345825,1787584346311,486,1787584345825,11375708531247,ETHUSDT,2516.95,0.738,2516.96,232.798
1787584345825,1787584346311,486,1787584345825,11375708531251,ETHUSDT,2516.95,0.738,2516.96,235.286
1787584345825,1787584346311,486,1787584345825,11375708531257,ETHUSDT,2516.95,2.338,2516.96,235.286
1787584345825,1787584346311,486,1787584345825,11375708531278,ETHUSDT,2516.95,2.338,2516.96,237.265
1787584345825,1787584346311,486,1787584345825,11375708531286,ETHUSDT,2516.95,2.338,2516.96,237.480
1787584345825,1787584346311,486,1787584345825,11375708531290,ETHUSDT,2516.95,8.038,2516.96,237.480
1787584345825,1787584346311,486,1787584345825,11375708531310,ETHUSDT,2516.95,8.038,2516.96,237.507
1787584345825,1787584346311,486,1787584345825,11375708531325,ETHUSDT,2516.95,8.038,2516.96,237.527
1787584345825,1787584346311,486,1787584345825,11375708531338,ETHUSDT,2516.95,8.038,2516.96,223.916
1787584345825,1787584346311,486,1787584345825,11375708531341,ETHUSDT,2516.95,8.038,2516.96,230.916
1787584345825,1787584346311,486,1787584345825,11375708531419,ETHUSDT,2516.95,8.038,2516.96,234.547
1787584345825,1787584346311,486,1787584345825,11375708531426,ETHUSDT,2516.95,8.038,2516.96,234.555
1787584345825,1787584346311,486,1787584345825,11375708531441,ETHUSDT,2516.95,8.038,2516.96,231.460
1787584345826,1787584346312,486,1787584345825,11375708531446,ETHUSDT,2516.95,8.038,2516.96,217.849
1787584345826,1787584346312,486,1787584345826,11375708531524,ETHUSDT,2516.95,8.038,2516.96,224.849
1787584345826,1787584346312,486,1787584345826,11375708531546,ETHUSDT,2516.95,8.038,2516.96,211.238
1787584345826,1787584346312,486,1787584345826,11375708531554,ETHUSDT,2516.95,8.038,2516.96,214.868
1787584345826,1787584346312,486,1787584345826,11375708531590,ETHUSDT,2516.95,8.038,2516.96,221.868
1787584345826,1787584346312,486,1787584345826,11375708531634,ETHUSDT,2516.95,8.038,2516.96,228.868
1787584345826,1787584346312,486,1787584345826,11375708531656,ETHUSDT,2516.95,8.449,2516.96,228.868
1787584345826,1787584346312,486,1787584345826,11375708531687,ETHUSDT,2516.95,8.449,2516.96,234.618
1787584345827,1787584346312,485,1787584345826,11375708531715,ETHUSDT,2516.95,8.038,2516.96,234.618
1787584345827,1787584346312,485,1787584345827,11375708531844,ETHUSDT,2516.95,8.038,2516.96,238.251
1787584345827,1787584346312,485,1787584345827,11375708531866,ETHUSDT,2516.95,8.038,2516.96,235.763
1787584345827,1787584346312,485,1787584345827,11375708531879,ETHUSDT,2516.95,8.038,2516.96,235.743
1787584345827,1787584346312,485,1787584345827,11375708531884,ETHUSDT,2516.95,8.038,2516.96,233.764
1787584345827,1787584346312,485,1787584345827,11375708531911,ETHUSDT,2516.95,8.038,2516.96,231.277
1787584345827,1787584346402,575,1787584345827,11375708531935,ETHUSDT,2516.95,8.438,2516.96,231.277
1787584345827,1787584346402,575,1787584345827,11375708531989,ETHUSDT,2516.95,8.438,2516.96,234.909
1787584345828,1787584346402,574,1787584345827,11375708532021,ETHUSDT,2516.95,8.532,2516.96,234.909
1787584345828,1787584346402,574,1787584345827,11375708532092,ETHUSDT,2516.95,8.532,2516.96,227.909
1787584345828,1787584346403,575,1787584345827,11375708532101,ETHUSDT,2516.95,8.532,2516.96,224.279
1787584345828,1787584346403,575,1787584345827,11375708532115,ETHUSDT,2516.95,8.532,2516.96,217.279
1787584345828,1787584346403,575,1787584345827,11375708532116,ETHUSDT,2516.95,8.532,2516.96,210.279
1787584345828,1787584346403,575,1787584345827,11375708532118,ETHUSDT,2516.95,8.532,2516.96,203.279
1787584345828,1787584346403,575,1787584345827,11375708532119,ETHUSDT,2516.95,8.532,2516.96,196.279
1787584345828,1787584346403,575,1787584345827,11375708532135,ETHUSDT,2516.95,8.532,2516.96,190.529
1787584345828,1787584346403,575,1787584345827,11375708532142,ETHUSDT,2516.95,8.532,2516.96,190.502
1787584345828,1787584346403,575,1787584345828,11375708532168,ETHUSDT,2516.95,8.438,2516.96,190.502
1787584345828,1787584346403,575,1787584345828,11375708532180,ETHUSDT,2516.95,8.438,2516.96,185.571
1787584345828,1787584346403,575,1787584345828,11375708532191,ETHUSDT,2516.95,8.438,2516.96,178.612
1787584345828,1787584346403,575,1787584345828,11375708532200,ETHUSDT,2516.95,8.438,2516.96,178.397
1787584345828,1787584346403,575,1787584345828,11375708532204,ETHUSDT,2516.95,9.238,2516.96,178.397
1787584345840,1787584346404,564,1787584345840,11375708533842,ETHUSDT,2516.95,9.238,2516.96,177.767
1787584345841,1787584346404,563,1787584345841,11375708534054,ETHUSDT,2516.95,10.404,2516.96,177.767
1787584345843,1787584346404,561,1787584345843,11375708534209,ETHUSDT,2516.95,10.404,2516.96,174.136
1787584345843,1787584346404,561,1787584345843,11375708534224,ETHUSDT,2516.95,10.404,2516.96,170.504
1787584345843,1787584346404,561,1787584345843,11375708534227,ETHUSDT,2516.95,10.404,2516.96,166.871
1787584345843,1787584346404,561,1787584345843,11375708534301,ETHUSDT,2516.95,22.224,2516.96,166.871
1787584345844,1787584346404,560,1787584345844,11375708534397,ETHUSDT,2516.95,22.224,2516.96,170.505
1787584345845,1787584346404,559,1787584345845,11375708534474,ETHUSDT,2516.95,22.232,2516.96,170.505
1787584345845,1787584346404,559,1787584345845,11375708534480,ETHUSDT,2516.95,49.455,2516.96,170.505
1787584345845,1787584346404,559,1787584345845,11375708534495,ETHUSDT,2516.95,49.455,2516.96,166.876
1787584345845,1787584346404,559,1787584345845,11375708534505,ETHUSDT,2516.95,49.455,2516.96,170.511
1787584345846,1787584346404,558,1787584345845,11375708534519,ETHUSDT,2516.95,22.232,2516.96,170.511
1787584345847,1787584346405,558,1787584345846,11375708534605,ETHUSDT,2516.95,22.240,2516.96,170.511
